transaction_id,property_id,listing_id,city,state,locality,property_type,bhk,carpet_area_sqft,built_up_area_sqft,listed_price_inr,sale_price_inr,price_per_sqft,discount_percent,sale_date,sale_year,sale_quarter,stamp_duty_percent,stamp_duty_inr,registration_charges_inr,total_transaction_cost,transaction_type,financing_type,loan_amount_inr,builder_name,possession_status,age_of_property_years,yoy_price_appreciation_pct,cap_rate_percent,rera_registered,facing,floor_number,market_segment
TXN301602,PROP502005,RES101433,Indore,Madhya Pradesh,Zone G,Penthouse,3,2102,2417,10100000,9110000,4334,9.81,2024-06-26,2024,Q2,6,546600,91100,9747700,New Property,Home Loan,7004904,Brigade Group,Ready to Move,15,9.71,6.31,Yes,East,19,Mid
TXN301603,PROP504559,RES103610,Coimbatore,Tamil Nadu,Zone F,Studio,5,2239,2575,9300000,8820000,3939,5.13,2024-08-02,2024,Q3,5,441000,88200,9349200,Resale,Cash,7148113,Emaar India,Under Construction,1,6.28,3.14,No,West,1,Mid
TXN301604,PROP503391,RES104595,Jaipur,Rajasthan,Ajmer Road,Builder Floor,2,2189,2517,11000000,10690000,4884,2.8,2024-10-02,2024,Q4,7,748300,106900,11545200,Resale,Cash,8190271,Shapoorji Pallonji,Ready to Move,22,5.8,4.63,Yes,North-East,18,Mid
TXN301605,PROP504180,RES103621,Mumbai,Maharashtra,Thane,Row House,2,1756,2019,32100000,29540000,16822,7.99,2026-04-03,2026,Q2,5,1477000,295400,31312400,New Property,NRI,23540326,Mahindra Lifespaces,New Launch,25,11.67,3.01,No,North-East,11,Luxury
TXN301606,PROP504249,RES106384,Hyderabad,Telangana,Miyapur,Penthouse,3,2340,2691,14500000,13890000,5936,4.23,2026-02-18,2026,Q1,7,972300,138900,15001200,New Property,Home Loan,11269300,DLF,Ready to Move,16,5.87,6.46,No,South-West,8,Mid
TXN301607,PROP504068,RES102371,Coimbatore,Tamil Nadu,Zone H,Builder Floor,2,1366,1571,5900000,5780000,4231,2.02,2023-04-10,2023,Q2,7,404600,57800,6242400,Resale,Institutional,0,Phoenix Mills,Under Construction,15,12.95,3.45,Yes,West,6,Mid
TXN301608,PROP502416,RES101188,Delhi,Delhi,Dwarka,Builder Floor,2,1816,2088,13100000,12990000,7153,0.87,2023-01-29,2023,Q1,4,519600,129900,13639500,Resale,Cash,10396640,Phoenix Mills,Under Construction,11,9.5,3.35,No,South,9,Mid
TXN301609,PROP503038,RES106144,Surat,Gujarat,Katargam,Builder Floor,3,2151,2474,8900000,8360000,3887,6.02,2025-10-15,2025,Q4,5,418000,83600,8861600,Resale,Institutional,5935602,Shapoorji Pallonji,New Launch,22,9.79,4.84,Yes,North-West,2,Mid
TXN301610,PROP502388,RES102816,Kolkata,West Bengal,Park Street,Row House,2,1621,1864,14000000,13800000,8513,1.45,2023-05-11,2023,Q2,4,552000,138000,14490000,Resale,Institutional,10463802,Brigade Group,Under Construction,19,17.75,6.31,Yes,East,5,Mid
TXN301611,PROP503383,RES104383,Coimbatore,Tamil Nadu,Zone I,Penthouse,2,1642,1888,7100000,7030000,4281,0.92,2023-05-20,2023,Q2,5,351500,70300,7451800,New Property,Cash,0,Godrej Properties,New Launch,4,0.94,4.46,Yes,South,11,Mid
TXN301612,PROP503475,RES106687,Pune,Maharashtra,Baner,Row House,2,1850,2128,18200000,17370000,9389,4.55,2024-05-01,2024,Q2,5,868500,173700,18412200,Resale,Institutional,14594347,Godrej Properties,Under Construction,7,7.51,4.02,No,North,12,Luxury
TXN301613,PROP500275,RES102529,Ahmedabad,Gujarat,Paldi,Apartment,2,1715,1972,8700000,8610000,5020,0.98,2024-12-03,2024,Q4,6,516600,86100,9212700,Resale,Home Loan,6944742,Hiranandani,Under Construction,3,9.85,5.99,Yes,South-West,13,Mid
TXN301614,PROP502198,RES103346,Hyderabad,Telangana,Madhapur,Row House,3,1877,2159,14800000,13610000,7251,8.03,2026-04-16,2026,Q2,5,680500,136100,14426600,New Property,Institutional,10789219,Raymond Realty,Ready to Move,19,1.91,4.77,Yes,South-West,3,Mid
TXN301615,PROP503096,RES103561,Mumbai,Maharashtra,Borivali,Independent House,1,1962,2256,30900000,30040000,15311,2.79,2025-11-07,2025,Q4,4,1201600,300400,31542000,Resale,Home Loan,0,Mahindra Lifespaces,New Launch,14,5.44,5.1,Yes,South-West,2,Luxury
TXN301616,PROP504680,RES104268,Bangalore,Karnataka,Marathahalli,Villa,1,1464,1684,11000000,10350000,7070,5.92,2023-04-07,2023,Q2,5,517500,103500,10971000,Resale,Cash,0,Tata Housing,Ready to Move,14,11.32,2.66,Yes,South-East,5,Mid
TXN301617,PROP503887,RES105715,Lucknow,Uttar Pradesh,Zone F,Row House,3,2401,2761,9300000,8580000,3574,7.79,2023-05-14,2023,Q2,5,429000,85800,9094800,New Property,Institutional,7017376,Mahindra Lifespaces,New Launch,18,1.71,3.77,Yes,North,1,Mid
TXN301618,PROP500696,RES106727,Bhopal,Madhya Pradesh,Zone E,Villa,3,2240,2576,9500000,8920000,3982,6.15,2025-11-03,2025,Q4,4,356800,89200,9366000,Resale,Home Loan,7214926,Lodha Group,Under Construction,5,12.28,3.68,Yes,West,3,Mid
TXN301619,PROP500826,RES103374,Kolkata,West Bengal,Jadavpur,Penthouse,3,2117,2435,25300000,23100000,10912,8.69,2024-09-02,2024,Q3,6,1386000,231000,24717000,Resale,Institutional,16339581,Godrej Properties,Ready to Move,5,14.06,3.64,Yes,South-West,8,Luxury
TXN301620,PROP501685,RES105060,Bangalore,Karnataka,Hebbal,Studio,2,1776,2042,13100000,12450000,7010,4.95,2026-01-25,2026,Q1,4,498000,124500,13072500,New Property,Cash,10548016,Lodha Group,New Launch,25,3.69,3.43,Yes,South-East,13,Mid
TXN301621,PROP504513,RES100117,Lucknow,Uttar Pradesh,Zone J,Villa,1,1538,1769,6900000,6500000,4226,5.84,2025-02-08,2025,Q1,4,260000,65000,6825000,New Property,Cash,4681159,Godrej Properties,New Launch,0,5.28,4.55,Yes,North-West,5,Mid
TXN301622,PROP501158,RES105171,Surat,Gujarat,Citylight,Penthouse,1,1055,1213,5700000,5470000,5185,4.12,2023-04-13,2023,Q2,5,273500,54700,5798200,New Property,NRI,4485391,Kolte Patil,Under Construction,2,5.47,3.93,No,South,13,Mid
TXN301623,PROP500779,RES102120,Indore,Madhya Pradesh,Zone A,Villa,2,1604,1845,6200000,5610000,3498,9.5,2023-08-07,2023,Q3,7,392700,56100,6058800,New Property,Home Loan,4695289,Sobha Limited,Ready to Move,2,9.16,4.3,No,South,1,Mid
TXN301624,PROP503687,RES104143,Pune,Maharashtra,Pashan,Studio,1,1221,1404,10000000,9180000,7518,8.16,2024-10-19,2024,Q4,5,459000,91800,9730800,New Property,NRI,0,Shapoorji Pallonji,Under Construction,0,11.67,5.17,No,South,28,Mid
TXN301625,PROP505309,RES103108,Bhopal,Madhya Pradesh,Zone F,Apartment,5,2377,2734,9400000,8760000,3685,6.77,2025-11-14,2025,Q4,4,350400,87600,9198000,Resale,NRI,6634176,Shapoorji Pallonji,New Launch,25,0.7,4.2,No,South-East,2,Mid
TXN301626,PROP504646,RES104563,Delhi,Delhi,Connaught Place,Penthouse,3,2322,2670,20900000,20820000,8966,0.4,2025-07-01,2025,Q3,6,1249200,208200,22277400,New Property,Home Loan,15255876,Sobha Limited,New Launch,21,9.66,6.23,No,North,35,Luxury
TXN301627,PROP501561,RES101303,Pune,Maharashtra,Pashan,Builder Floor,3,1828,2102,19200000,18460000,10098,3.84,2025-12-23,2025,Q4,5,923000,184600,19567600,New Property,Cash,13334837,Raymond Realty,Under Construction,18,8.81,5.23,No,North,4,Luxury
TXN301628,PROP505373,RES105019,Ahmedabad,Gujarat,Bopal,Villa,2,1576,1812,7300000,7110000,4511,2.56,2022-08-12,2022,Q3,7,497700,71100,7678800,Resale,Institutional,5851972,Phoenix Mills,Under Construction,12,2.22,6.12,Yes,North-West,34,Mid
TXN301629,PROP505183,RES103657,Indore,Madhya Pradesh,Zone F,Apartment,2,1499,1724,7000000,6390000,4263,8.74,2023-05-01,2023,Q2,6,383400,63900,6837300,Resale,Institutional,5262133,Tata Housing,Under Construction,0,6.57,2.59,Yes,North,3,Mid
TXN301630,PROP500043,RES104509,Bhopal,Madhya Pradesh,Zone J,Penthouse,3,1966,2261,9500000,8960000,4557,5.65,2025-01-06,2025,Q1,7,627200,89600,9676800,New Property,Cash,0,Omaxe,Ready to Move,14,7.22,5.56,Yes,South-West,1,Mid
TXN301631,PROP501028,RES102823,Delhi,Delhi,Vasant Kunj,Penthouse,2,1779,2046,14900000,14890000,8370,0.07,2024-03-21,2024,Q1,5,744500,148900,15783400,New Property,NRI,0,Kolte Patil,New Launch,19,10.4,4.62,Yes,North-West,15,Mid
TXN301632,PROP502486,RES104413,Delhi,Delhi,Dwarka,Penthouse,2,1483,1705,10600000,9780000,6595,7.77,2022-08-08,2022,Q3,5,489000,97800,10366800,Resale,Home Loan,7765116,Mahindra Lifespaces,New Launch,18,6.72,5.3,Yes,North-West,7,Mid
TXN301633,PROP505253,RES102255,Delhi,Delhi,Janakpuri,Studio,1,1419,1632,11100000,10830000,7632,2.47,2023-11-22,2023,Q4,5,541500,108300,11479800,New Property,Institutional,0,Prestige Group,New Launch,11,17.32,2.74,No,South-East,28,Mid
TXN301634,PROP501226,RES100968,Kolkata,West Bengal,Behala,Independent House,3,1985,2283,22200000,20080000,10116,9.54,2024-06-03,2024,Q2,4,803200,200800,21084000,New Property,Institutional,16163829,Emaar India,Ready to Move,6,3.96,4.07,Yes,West,14,Luxury
TXN301635,PROP500668,RES103845,Pune,Maharashtra,Hadapsar,Builder Floor,2,1380,1587,13600000,13410000,9717,1.39,2024-02-29,2024,Q1,4,536400,134100,14080500,New Property,Cash,11149576,Lodha Group,Ready to Move,7,7.98,6.48,No,North-West,8,Mid
TXN301636,PROP503841,RES106731,Pune,Maharashtra,Baner,Villa,2,1746,2008,13800000,13200000,7560,4.32,2023-06-27,2023,Q2,7,924000,132000,14256000,New Property,Institutional,11134330,Sobha Limited,New Launch,9,1.46,2.66,Yes,South-East,3,Mid
TXN301637,PROP503042,RES105652,Chandigarh,Chandigarh,Zone B,Villa,3,2288,2631,10600000,10330000,4515,2.52,2025-03-26,2025,Q1,4,413200,103300,10846500,Resale,NRI,0,Tata Housing,Under Construction,1,0.54,4.8,Yes,North-East,13,Mid
TXN301638,PROP503839,RES105536,Nagpur,Maharashtra,Zone J,Independent House,2,1409,1620,5900000,5810000,4123,1.58,2025-06-10,2025,Q2,6,348600,58100,6216700,Resale,Institutional,4261334,Lodha Group,New Launch,9,7.22,5.55,Yes,South-East,21,Mid
TXN301639,PROP504218,RES106373,Patna,Bihar,Zone A,Independent House,1,1270,1460,3800000,3470000,2732,8.56,2023-05-13,2023,Q2,6,208200,34700,3712900,Resale,Cash,0,Prestige Group,New Launch,5,8.59,3.21,No,North-East,28,Affordable
TXN301640,PROP501053,RES101084,Pune,Maharashtra,Wakad,Apartment,2,1575,1811,14900000,13940000,8851,6.47,2025-06-11,2025,Q2,5,697000,139400,14776400,Resale,NRI,9958679,Emaar India,Ready to Move,12,15.37,5.73,Yes,North-East,5,Mid
TXN301641,PROP502081,RES103503,Pune,Maharashtra,Undri,Studio,3,2296,2640,18000000,16210000,7060,9.93,2025-03-06,2025,Q1,4,648400,162100,17020500,Resale,Cash,11901806,DLF,New Launch,12,13.17,2.68,Yes,South-West,22,Luxury
TXN301642,PROP500453,RES106930,Bangalore,Karnataka,Marathahalli,Apartment,1,1711,1968,15700000,15460000,9036,1.54,2025-08-16,2025,Q3,4,618400,154600,16233000,New Property,Cash,12353569,Omaxe,New Launch,18,6.34,3.57,No,North,16,Luxury
TXN301643,PROP501665,RES103319,Hyderabad,Telangana,Manikonda,Builder Floor,3,1782,2049,14800000,14290000,8019,3.42,2025-11-29,2025,Q4,6,857400,142900,15290300,Resale,Institutional,11558695,Shapoorji Pallonji,Ready to Move,8,8.08,5.15,Yes,North-West,12,Mid
TXN301644,PROP504148,RES102101,Pune,Maharashtra,Hadapsar,Studio,4,2089,2402,20500000,18500000,8856,9.78,2023-04-29,2023,Q2,6,1110000,185000,19795000,New Property,Cash,15175930,Godrej Properties,Under Construction,7,5.85,5.03,No,North,3,Luxury
TXN301645,PROP503138,RES103755,Vadodara,Gujarat,Zone E,Studio,1,1432,1647,5400000,5250000,3666,2.74,2023-05-31,2023,Q2,5,262500,52500,5565000,New Property,NRI,0,DLF,New Launch,3,13.51,3.52,Yes,North-East,7,Mid
TXN301646,PROP505319,RES102481,Lucknow,Uttar Pradesh,Zone I,Builder Floor,5,2809,3230,12700000,12330000,4389,2.91,2025-03-07,2025,Q1,6,739800,123300,13193100,New Property,Cash,0,Raymond Realty,New Launch,16,11.95,3.06,Yes,North-East,10,Mid
TXN301647,PROP505083,RES105159,Surat,Gujarat,Citylight,Independent House,1,1808,2079,7500000,7120000,3938,5.05,2024-08-06,2024,Q3,5,356000,71200,7547200,Resale,Cash,6000951,Prestige Group,New Launch,8,11.66,5.01,Yes,North-West,7,Mid
TXN301648,PROP501807,RES105210,Ahmedabad,Gujarat,Maninagar,Apartment,2,1708,1964,6400000,6380000,3735,0.34,2025-10-04,2025,Q4,5,319000,63800,6762800,Resale,Institutional,5145924,Kolte Patil,Ready to Move,13,11.06,3.55,Yes,South-West,13,Mid
TXN301649,PROP505463,RES105079,Lucknow,Uttar Pradesh,Zone D,Apartment,4,2024,2328,7300000,6650000,3286,8.9,2023-08-19,2023,Q3,6,399000,66500,7115500,Resale,Cash,5321658,Kolte Patil,New Launch,8,11.41,3.02,Yes,East,11,Mid
TXN301650,PROP501136,RES100271,Bhopal,Madhya Pradesh,Zone H,Penthouse,4,2050,2358,7100000,6800000,3317,4.25,2025-10-16,2025,Q4,4,272000,68000,7140000,New Property,NRI,4974523,Tata Housing,Under Construction,9,4.63,5.6,No,North,28,Mid
TXN301651,PROP500742,RES100204,Coimbatore,Tamil Nadu,Zone B,Penthouse,1,1448,1665,6100000,5890000,4068,3.39,2026-03-23,2026,Q1,5,294500,58900,6243400,New Property,Institutional,4978262,Phoenix Mills,Ready to Move,25,8.12,5.88,No,South,3,Mid
TXN301652,PROP504478,RES104492,Bangalore,Karnataka,Bellandur,Villa,3,1521,1749,12400000,11380000,7482,8.25,2023-04-22,2023,Q2,7,796600,113800,12290400,Resale,Cash,8335895,Brigade Group,New Launch,5,13.13,4.04,Yes,South-West,7,Mid
TXN301653,PROP505016,RES101474,Chandigarh,Chandigarh,Zone D,Penthouse,3,2303,2648,10600000,9780000,4247,7.69,2025-01-16,2025,Q1,7,684600,97800,10562400,Resale,NRI,7516883,Hiranandani,Under Construction,18,8.34,4.76,Yes,North-West,23,Mid
TXN301654,PROP501032,RES104019,Vadodara,Gujarat,Zone F,Row House,5,2702,3107,9500000,9050000,3349,4.75,2022-11-09,2022,Q4,5,452500,90500,9593000,New Property,Home Loan,7532724,Godrej Properties,Under Construction,21,4.93,5.69,No,West,11,Mid
TXN301655,PROP500829,RES104446,Lucknow,Uttar Pradesh,Zone G,Builder Floor,1,1959,2253,8400000,8330000,4252,0.84,2025-01-12,2025,Q1,7,583100,83300,8996400,New Property,Home Loan,0,Raymond Realty,New Launch,9,4.47,5.98,Yes,South-East,18,Mid
TXN301656,PROP502502,RES103600,Chandigarh,Chandigarh,Zone A,Builder Floor,4,2423,2786,10000000,9090000,3752,9.08,2023-08-14,2023,Q3,5,454500,90900,9635400,Resale,Institutional,0,Prestige Group,Under Construction,17,0.09,3.18,Yes,West,8,Mid
TXN301657,PROP505665,RES100401,Surat,Gujarat,Citylight,Builder Floor,5,2416,2778,7600000,7030000,2910,7.55,2023-04-08,2023,Q2,5,351500,70300,7451800,New Property,Institutional,0,Mahindra Lifespaces,Ready to Move,15,12.27,4.88,Yes,North,10,Mid
TXN301658,PROP503196,RES103318,Ahmedabad,Gujarat,Vastrapur,Villa,2,1602,1842,8200000,7670000,4788,6.44,2024-01-19,2024,Q1,4,306800,76700,8053500,Resale,Institutional,5829825,Omaxe,Under Construction,2,7.49,5.97,Yes,South,13,Mid
TXN301659,PROP501800,RES100443,Chennai,Tamil Nadu,Adyar,Builder Floor,3,1683,1935,12900000,12440000,7392,3.6,2024-08-15,2024,Q3,5,622000,124400,13186400,Resale,Cash,9739843,Hiranandani,New Launch,24,14.04,3.79,Yes,West,8,Mid
TXN301660,PROP500639,RES103427,Indore,Madhya Pradesh,Zone I,Builder Floor,4,2201,2531,9400000,9100000,4134,3.17,2024-02-17,2024,Q1,7,637000,91000,9828000,New Property,Cash,7283035,Omaxe,New Launch,0,7.16,3.72,No,South-East,2,Mid
TXN301661,PROP500402,RES100231,Indore,Madhya Pradesh,Zone B,Villa,4,2316,2663,10700000,9960000,4301,6.88,2024-10-23,2024,Q4,5,498000,99600,10557600,New Property,NRI,7660659,Raymond Realty,Ready to Move,16,5.16,5.39,Yes,East,8,Mid
TXN301662,PROP504831,RES105833,Surat,Gujarat,Dindoli,Apartment,3,2161,2485,8900000,8120000,3758,8.75,2024-04-18,2024,Q2,5,406000,81200,8607200,New Property,Institutional,6034842,Mahindra Lifespaces,New Launch,8,7.72,3.84,Yes,South,34,Mid
TXN301663,PROP503051,RES104986,Pune,Maharashtra,Pashan,Villa,3,2055,2363,17700000,16150000,7859,8.78,2025-02-19,2025,Q1,5,807500,161500,17119000,New Property,Home Loan,12895453,Tata Housing,Ready to Move,10,8.51,5.54,Yes,North-West,5,Luxury
TXN301664,PROP502359,RES101617,Nagpur,Maharashtra,Zone H,Villa,2,1610,1851,6700000,6360000,3950,5.0,2022-03-09,2022,Q1,5,318000,63600,6741600,New Property,Cash,0,Hiranandani,New Launch,10,5.69,5.16,Yes,North-West,9,Mid
TXN301665,PROP501180,RES101987,Chandigarh,Chandigarh,Zone B,Apartment,2,2134,2454,9000000,8640000,4049,4.03,2022-09-02,2022,Q3,6,518400,86400,9244800,New Property,NRI,6068237,Sobha Limited,Under Construction,19,8.76,3.68,Yes,South-East,18,Mid
TXN301666,PROP503062,RES102770,Jaipur,Rajasthan,Vaishali Nagar,Builder Floor,3,2228,2562,11200000,10880000,4883,2.89,2023-05-29,2023,Q2,5,544000,108800,11532800,New Property,Institutional,8228686,Godrej Properties,Under Construction,21,17.99,4.91,No,South-East,19,Mid
TXN301667,PROP501633,RES102877,Ahmedabad,Gujarat,Thaltej,Independent House,3,2297,2642,10400000,9940000,4327,4.43,2026-08-28,2026,Q3,7,695800,99400,10735200,Resale,Cash,7814614,Brigade Group,Ready to Move,12,2.88,4.58,Yes,North-East,19,Mid
TXN301668,PROP501815,RES105225,Chennai,Tamil Nadu,Perambur,Studio,2,1814,2086,14200000,13390000,7381,5.69,2025-11-15,2025,Q4,7,937300,133900,14461200,Resale,Cash,9434102,Sobha Limited,Ready to Move,22,7.06,3.01,Yes,South-West,7,Mid
TXN301669,PROP502251,RES102400,Delhi,Delhi,Vasant Kunj,Villa,2,1139,1310,9800000,9450000,8297,3.61,2024-09-10,2024,Q3,6,567000,94500,10111500,New Property,Cash,7731879,Lodha Group,Under Construction,7,9.07,6.26,No,North-East,7,Mid
TXN301670,PROP500005,RES106541,Kochi,Kerala,Zone D,Row House,3,2153,2476,9300000,8490000,3943,8.7,2026-03-24,2026,Q1,6,509400,84900,9084300,New Property,Cash,0,Emaar India,New Launch,24,10.67,4.11,Yes,South-East,2,Mid
TXN301671,PROP504390,RES104682,Hyderabad,Telangana,Banjara Hills,Builder Floor,5,2710,3116,21900000,21470000,7923,1.96,2024-09-30,2024,Q3,6,1288200,214700,22972900,New Property,NRI,0,Shapoorji Pallonji,New Launch,15,9.96,3.04,Yes,South,3,Luxury
TXN301672,PROP504133,RES103342,Indore,Madhya Pradesh,Zone I,Villa,3,2411,2773,8800000,7960000,3302,9.49,2024-08-03,2024,Q3,4,318400,79600,8358000,Resale,Cash,0,Hiranandani,Ready to Move,12,7.0,4.97,No,South,16,Mid
TXN301673,PROP503362,RES105669,Vadodara,Gujarat,Zone H,Apartment,4,1868,2148,8600000,7920000,4240,7.88,2023-10-30,2023,Q4,5,396000,79200,8395200,Resale,NRI,0,Hiranandani,New Launch,0,4.17,3.91,Yes,North-West,2,Mid
TXN301674,PROP504227,RES104369,Chandigarh,Chandigarh,Zone A,Penthouse,4,2123,2441,9700000,9240000,4352,4.7,2024-01-09,2024,Q1,5,462000,92400,9794400,New Property,Cash,7829962,Tata Housing,Under Construction,16,10.87,4.91,Yes,East,13,Mid
TXN301675,PROP504224,RES100383,Jaipur,Rajasthan,Vaishali Nagar,Studio,2,1431,1646,7300000,6650000,4647,8.92,2026-05-23,2026,Q2,5,332500,66500,7049000,New Property,Home Loan,4985461,Raymond Realty,New Launch,21,14.42,6.25,Yes,East,10,Mid
TXN301676,PROP503260,RES103242,Bhopal,Madhya Pradesh,Zone A,Independent House,2,1521,1749,5200000,4810000,3162,7.45,2024-12-09,2024,Q4,5,240500,48100,5098600,Resale,Institutional,3622629,Omaxe,New Launch,21,12.44,3.98,Yes,South,9,Affordable
TXN301677,PROP500748,RES102451,Ahmedabad,Gujarat,SG Highway,Penthouse,3,2405,2766,10700000,10220000,4249,4.44,2025-05-16,2025,Q2,5,511000,102200,10833200,New Property,NRI,8466089,Phoenix Mills,Ready to Move,1,9.86,5.26,No,South,9,Mid
TXN301678,PROP502276,RES101710,Hyderabad,Telangana,Manikonda,Apartment,3,2145,2467,13200000,12340000,5753,6.48,2022-11-13,2022,Q4,5,617000,123400,13080400,New Property,Home Loan,9795937,Omaxe,Under Construction,21,-0.82,4.51,Yes,West,25,Mid
TXN301679,PROP502335,RES104940,Ahmedabad,Gujarat,Chandkheda,Apartment,4,1885,2168,7500000,7340000,3894,2.08,2023-08-23,2023,Q3,5,367000,73400,7780400,New Property,Home Loan,6173192,Raymond Realty,Under Construction,14,8.84,2.9,Yes,South-East,17,Mid
TXN301680,PROP500595,RES104159,Coimbatore,Tamil Nadu,Zone F,Studio,5,2647,3044,9500000,9260000,3498,2.52,2022-10-24,2022,Q4,5,463000,92600,9815600,New Property,NRI,6514928,Shapoorji Pallonji,Under Construction,16,7.06,6.47,Yes,North-West,27,Mid
TXN301681,PROP504737,RES105378,Kochi,Kerala,Zone D,Villa,1,1555,1788,6000000,5690000,3659,5.16,2024-02-23,2024,Q1,4,227600,56900,5974500,New Property,Institutional,0,Emaar India,Under Construction,0,13.34,2.65,Yes,West,2,Mid
TXN301682,PROP505425,RES103546,Lucknow,Uttar Pradesh,Zone J,Builder Floor,3,1797,2067,6400000,6260000,3484,2.19,2023-09-26,2023,Q3,7,438200,62600,6760800,Resale,Cash,4595145,Tata Housing,New Launch,18,10.45,4.17,No,South-West,7,Mid
TXN301683,PROP504913,RES100984,Surat,Gujarat,Bhatar,Apartment,5,2529,2908,13900000,12660000,5006,8.93,2023-10-27,2023,Q4,4,506400,126600,13293000,New Property,Home Loan,0,Godrej Properties,New Launch,10,8.66,4.64,Yes,South-West,7,Mid
TXN301684,PROP500785,RES105711,Ahmedabad,Gujarat,Vastrapur,Builder Floor,2,1654,1902,8500000,7860000,4752,7.55,2025-09-18,2025,Q3,5,393000,78600,8331600,Resale,Home Loan,6107179,Raymond Realty,New Launch,7,14.22,5.78,No,South-East,3,Mid
TXN301685,PROP503051,RES104461,Pune,Maharashtra,Pashan,Villa,3,2055,2363,17400000,15800000,7689,9.2,2026-08-08,2026,Q3,6,948000,158000,16906000,New Property,Cash,0,Tata Housing,Ready to Move,11,3.76,3.24,Yes,North-West,5,Luxury
TXN301686,PROP503055,RES104888,Indore,Madhya Pradesh,Zone I,Independent House,5,2397,2757,11400000,10810000,4510,5.16,2024-11-13,2024,Q4,4,432400,108100,11350500,Resale,Cash,9027213,Brigade Group,Ready to Move,14,13.2,3.5,No,South,10,Mid
TXN301687,PROP505887,RES101375,Chandigarh,Chandigarh,Zone H,Independent House,3,1983,2280,8400000,7910000,3989,5.83,2025-11-23,2025,Q4,5,395500,79100,8384600,Resale,Institutional,6373889,Brigade Group,New Launch,3,3.55,2.62,No,North-East,28,Mid
TXN301688,PROP505133,RES105541,Pune,Maharashtra,Hinjewadi,Apartment,1,1459,1678,14100000,13130000,8999,6.89,2023-12-19,2023,Q4,7,919100,131300,14180400,Resale,NRI,10352609,Tata Housing,Under Construction,5,0.75,3.93,Yes,South-West,14,Mid
TXN301689,PROP504063,RES106686,Pune,Maharashtra,Undri,Penthouse,2,1382,1589,12600000,12460000,9016,1.1,2022-12-02,2022,Q4,6,747600,124600,13332200,Resale,Cash,0,Godrej Properties,Under Construction,5,4.61,4.18,No,West,16,Mid
TXN301690,PROP504723,RES102995,Nagpur,Maharashtra,Zone B,Independent House,2,1823,2096,5500000,5170000,2836,5.91,2024-08-27,2024,Q3,5,258500,51700,5480200,New Property,Cash,3813835,Emaar India,Ready to Move,10,4.77,3.18,No,South,3,Mid
TXN301691,PROP502982,RES101564,Kolkata,West Bengal,Rajarhat,Apartment,2,1375,1581,11700000,10840000,7884,7.37,2024-10-23,2024,Q4,6,650400,108400,11598800,New Property,Cash,0,Lodha Group,New Launch,10,12.28,6.09,Yes,East,28,Mid
TXN301692,PROP500867,RES106680,Chennai,Tamil Nadu,Adyar,Studio,5,2666,3066,17300000,16700000,6264,3.48,2025-10-16,2025,Q4,5,835000,167000,17702000,Resale,NRI,13270322,Lodha Group,Under Construction,12,9.67,4.88,Yes,South,24,Luxury
TXN301693,PROP504113,RES103455,Kochi,Kerala,Zone F,Row House,2,1694,1948,7500000,7140000,4215,4.74,2025-06-20,2025,Q2,5,357000,71400,7568400,Resale,NRI,5331313,Mahindra Lifespaces,Ready to Move,12,10.92,3.73,Yes,North-West,15,Mid
